0.66079,0.06438,-0.02905,0.74724
0.66079,0.06436,-0.02907,0.74724
0.66079,0.06435,-0.02907,0.74725
0.66078,0.06435,-0.02907,0.74725
0.66078,0.06435,-0.02906,0.74725
0.66078,0.06437,-0.02906,0.74725
0.66078,0.06437,-0.02903,0.74725
0.66078,0.06437,-0.02904,0.74725
0.66077,0.06439,-0.02905,0.74726
0.66076,0.06440,-0.02904,0.74726
0.66119,0.06440,-0.02908,0.74688
0.66120,0.06440,-0.02911,0.74688
0.66119,0.06438,-0.02914,0.74688
0.66119,0.06435,-0.02914,0.74688
0.66119,0.06432,-0.02914,0.74689
0.66118,0.06431,-0.02914,0.74690
0.66118,0.06431,-0.02913,0.74690
0.66118,0.06430,-0.02915,0.74690
0.66117,0.06430,-0.02914,0.74691
0.66117,0.06429,-0.02916,0.74691
0.66116,0.06430,-0.02913,0.74691
0.66116,0.06432,-0.02910,0.74691
0.66116,0.06431,-0.02911,0.74692
0.66115,0.06431,-0.02913,0.74692
0.66005,0.06433,-0.02907,0.74790
0.66005,0.06431,-0.02906,0.74790
0.66005,0.06433,-0.02904,0.74790
0.66005,0.06435,-0.02902,0.74790
0.66004,0.06436,-0.02902,0.74790
0.66004,0.06434,-0.02902,0.74790
0.66004,0.06433,-0.02903,0.74791
0.66004,0.06433,-0.02902,0.74791
0.66004,0.06436,-0.02902,0.74791
0.66003,0.06437,-0.02903,0.74791
0.66002,0.06438,-0.02906,0.74792
0.65932,0.06443,-0.02900,0.74853
0.65932,0.06444,-0.02897,0.74854
0.65932,0.06445,-0.02893,0.74854
0.65931,0.06441,-0.02892,0.74855
0.65931,0.06441,-0.02894,0.74855
0.65931,0.06444,-0.02894,0.74855
0.65930,0.06446,-0.02892,0.74855
0.65930,0.06446,-0.02892,0.74855
0.65930,0.06443,-0.02889,0.74856
0.65930,0.06441,-0.02888,0.74856
0.65929,0.06441,-0.02891,0.74856
0.66032,0.06439,-0.02898,0.74766
0.66032,0.06440,-0.02896,0.74766
0.66031,0.06440,-0.02895,0.74766
0.66031,0.06438,-0.02898,0.74767
0.66031,0.06434,-0.02898,0.74767
0.66031,0.06436,-0.02895,0.74767
