0.99791,0.01426,-0.05844,0.02363,-0.59960,0.12629,-0.48438
0.99788,0.01362,-0.05916,0.02355,0.42572,-0.29179,-1.37861
0.99787,0.01399,-0.05916,0.02357,-0.06285,0.02185,-0.87553
0.99787,0.01471,-0.05899,0.02359,0.24181,-0.04504,-0.53076
0.99787,0.01569,-0.05881,0.02355,-0.66020,3.95791,0.05836
0.99786,0.01826,-0.05892,0.02164,-0.95020,2.73717,0.05073
0.99794,0.01847,-0.05869,0.01827,-0.11612,-2.45211,0.09831
0.99803,0.01781,-0.05779,0.01663,1.13276,-1.75196,0.02394
0.99812,0.01822,-0.05660,0.01510,0.10759,-0.58404,-0.52912
0.99812,0.01903,-0.05657,0.01382,0.03666,-0.11283,-0.63880
0.99809,0.02004,-0.05680,0.01356,0.07991,-0.98043,-0.29269
0.99811,0.02054,-0.05632,0.01323,0.02230,-0.36826,-0.28850
0.99813,0.02100,-0.05591,0.01322,-0.02245,-0.65511,0.11313
0.99815,0.02158,-0.05513,0.01365,-0.11776,-0.73337,-0.07482
0.99812,0.02297,-0.05464,0.01530,-0.09008,-0.09786,0.08335
0.99810,0.02495,-0.05374,0.01697,-0.10250,0.52553,0.05941
0.99810,0.02711,-0.05208,0.01861,-0.00464,0.15413,-0.29149
0.99812,0.02877,-0.05024,0.02019,-0.08993,0.18944,-0.10175
0.99812,0.02966,-0.04916,0.02155,0.33235,0.19677,0.07437
0.99811,0.02944,-0.04876,0.02289,0.04265,-0.07542,-0.08469
0.99813,0.02882,-0.04811,0.02417,-0.62504,0.22476,-0.49844
0.99815,0.02877,-0.04744,0.02475,-0.34895,-0.34851,-0.57640
0.99820,0.02941,-0.04594,0.02504,-0.36317,-0.03591,0.04878
0.99830,0.03062,-0.04316,0.02453,-0.65377,0.20665,0.48123
0.99841,0.03244,-0.03962,0.02360,-1.08278,-0.33429,0.40582
0.99846,0.03513,-0.03642,0.02293,0.47300,-0.41285,0.24181
0.99845,0.03849,-0.03335,0.02247,0.75223,-0.14530,0.06524
0.99840,0.04240,-0.03065,0.02169,0.14335,-0.03666,-0.28626
0.99830,0.04693,-0.02781,0.02064,-0.10849,0.18435,-0.50188
0.99812,0.05244,-0.02479,0.01968,0.04519,0.69716,0.48752
0.99783,0.05939,-0.02156,0.01836,0.01167,0.60753,1.11271
0.99739,0.06798,-0.01774,0.01653,0.11941,0.70644,1.24603
0.99673,0.07839,-0.01390,0.01394,0.25753,0.74116,0.89528
0.99584,0.08997,-0.01002,0.01047,0.23598,0.07886,0.88870
0.99477,0.10173,-0.00619,0.00720,0.32471,0.10864,0.43365
0.99365,0.11242,-0.00255,0.00439,0.17523,-0.06464,0.06614
0.99249,0.12230,0.00080,0.00164,0.34701,0.26740,-0.02260
0.99115,0.13269,0.00402,-0.00162,0.00584,-0.00314,-0.26725
0.98931,0.14548,0.00801,-0.00553,-0.00584,0.27144,-0.43589
0.98666,0.16196,0.01331,-0.01012,-0.30870,0.82376,0.00569
0.98300,0.18193,0.01910,-0.01590,-0.25019,0.60214,0.88152
0.97852,0.20336,0.02566,-0.02186,0.02424,0.23568,1.01559
0.97361,0.22433,0.03253,-0.02639,0.04310,0.02364,0.44757
0.96840,0.24430,0.04022,-0.02988,-0.79742,0.26276,-0.33938
0.96288,0.26345,0.04846,-0.03338,-0.24825,-0.05926,-0.38352
0.95690,0.28234,0.05744,-0.03656,-0.08410,0.20605,-0.87134
0.95032,0.30125,0.06764,-0.03959,0.16834,0.71048,-0.07916
0.94330,0.32022,0.07600,-0.04330,-0.09846,0.95409,0.16610
0.93547,0.33996,0.08409,-0.04739,-0.69342,1.55967,0.48527
0.92639,0.36089,0.09418,-0.05196,-0.88496,2.10061,0.71736
0.91581,0.38331,0.10531,-0.05729,-0.02873,1.00033,1.06901
0.90436,0.40540,0.11824,-0.06165,0.65796,0.83872,1.37173
0.89302,0.42562,0.13131,-0.06426,1.34734,1.00916,0.56324
0.88250,0.44305,0.14331,-0.06608,0.88092,2.08445,0.60888
0.87293,0.45821,0.15264,-0.06880,0.46881,2.00963,0.26531
0.86414,0.47198,0.15839,-0.07351,0.44427,1.94469,0.68579
0.85567,0.48471,0.16315,-0.07917,0.24421,1.30768,1.05509
0.84736,0.49613,0.16951,-0.08425,0.76405,1.29062,1.22074
0.83977,0.50583,0.17590,-0.08936,1.43278,1.37667,1.60786
0.83419,0.51184,0.18220,-0.09459,0.86625,0.62608,1.63314
0.83101,0.51348,0.18962,-0.09902,1.77994,1.02053,1.49982
0.82963,0.51195,0.19712,-0.10373,-0.44831,1.16867,2.11019
0.82956,0.50798,0.20489,-0.10865,-0.62593,0.83872,1.82393
0.82959,0.50309,0.21475,-0.11210,-0.91593,0.45071,0.49126
0.82874,0.49878,0.22664,-0.11420,0.14201,0.33953,-0.25663
0.82735,0.49536,0.23797,-0.11613,0.79996,-1.97986,-1.11555
0.82831,0.48794,0.24937,-0.11680,1.81241,-0.97743,1.28763
0.83068,0.47819,0.26051,-0.11598,0.60588,0.07542,2.20072
0.83346,0.46706,0.27201,-0.11492,-0.03606,-0.48079,0.09382
0.83729,0.45376,0.28313,-0.11352,-0.79487,-0.13662,0.32426
0.84243,0.43584,0.29690,-0.11049,0.38666,-0.67277,0.38367
0.84909,0.41345,0.31114,-0.10625,1.78159,-1.23795,0.72170
0.85791,0.38860,0.32006,-0.10263,1.01065,-2.10690,-1.39747
0.86674,0.35823,0.33311,-0.09733,-0.45759,-2.05871,-2.49401
0.87398,0.32277,0.35222,-0.08902,2.32522,0.30631,-2.22242
0.88035,0.28798,0.36839,-0.07962,1.61040,0.73128,-1.34270
0.88479,0.25159,0.38621,-0.06855,2.13712,-0.94481,-2.38837
0.88701,0.21166,0.40660,-0.05558,3.87112,-0.24152,-3.24803
0.88710,0.17747,0.42383,-0.04376,2.31220,2.05004,-2.55791
0.88740,0.15255,0.43346,-0.03689,0.54872,1.73340,-1.64272
0.88774,0.13027,0.44037,-0.03206,1.52930,1.15954,-2.94562
0.88861,0.10509,0.44560,-0.02770,1.79954,1.74343,-2.05168
0.88900,0.07501,0.45116,-0.02233,1.93796,1.94963,-2.67762
0.88840,0.03973,0.45707,-0.01561,2.01981,2.03821,-2.90566
0.88663,-0.00301,0.46238,-0.00890,2.61492,1.39253,-2.86466
0.88283,-0.05459,0.46651,-0.00248,2.38642,1.14982,-2.75034
0.87549,-0.11274,0.46989,0.00281,1.23227,1.15341,-2.83264
0.86331,-0.17238,0.47427,0.00685,0.06195,1.95487,-3.92634
0.84824,-0.23010,0.47692,0.00899,0.62489,2.03462,-4.06281
0.82979,-0.28766,0.47814,0.00932,0.92461,1.93197,-4.15933
