0.99834,0.00674,-0.05648,-0.00941,0.04938,0.02050,-0.15667
0.99834,0.00678,-0.05646,-0.00942,-0.06045,0.06764,-0.22386
0.99834,0.00669,-0.05636,-0.00940,-0.17343,-0.14605,-0.22401
0.99834,0.00668,-0.05636,-0.00939,-0.01526,-0.05477,-0.36287
0.99834,0.00676,-0.05637,-0.00939,-0.00105,0.03935,-0.63581
0.99834,0.00679,-0.05638,-0.00939,-0.00135,0.01003,-0.42033
0.99834,0.00672,-0.05645,-0.00938,0.08350,0.00643,-0.36751
0.99834,0.00671,-0.05643,-0.00936,-0.04549,0.00688,-0.22386
0.99834,0.00671,-0.05644,-0.00935,-0.02634,-0.05552,-0.42018
0.99834,0.00668,-0.05647,-0.00933,-0.00793,-0.10280,-0.34836
0.99834,0.00674,-0.05650,-0.00933,-0.04190,0.02529,-0.30032
0.99834,0.00682,-0.05647,-0.00933,-0.04145,0.00464,-0.36257
0.99834,0.00678,-0.05647,-0.00932,-0.02708,-0.09502,-0.42497
0.99834,0.00672,-0.05646,-0.00932,-0.08425,0.01137,-0.33399
0.99834,0.00669,-0.05646,-0.00932,-0.04115,0.01197,-0.33878
0.99834,0.00666,-0.05647,-0.00931,-0.01751,-0.04968,-0.12330
0.99834,0.00669,-0.05650,-0.00931,0.01062,-0.00239,-0.36736
0.99834,0.00672,-0.05652,-0.00931,-0.05192,0.04489,-0.42482
0.99834,0.00671,-0.05650,-0.00930,-0.07557,-0.04579,-0.39609
0.99834,0.00668,-0.05650,-0.00930,-0.02768,-0.01182,-0.33384
0.99834,0.00669,-0.05652,-0.00929,-0.01362,-0.01197,-0.37215
0.99834,0.00670,-0.05653,-0.00928,-0.00913,-0.01212,-0.29553
0.99833,0.00674,-0.05655,-0.00929,-0.00958,0.03502,-0.33848
0.99833,0.00680,-0.05657,-0.00930,0.00928,0.04325,-0.37679
0.99833,0.00683,-0.05652,-0.00929,-0.12375,0.01392,-0.46792
0.99834,0.00679,-0.05649,-0.00929,-0.04190,-0.01870,-0.34342
0.99834,0.00672,-0.05647,-0.00928,-0.08918,0.00180,-0.36751
0.99834,0.00669,-0.05643,-0.00929,-0.05507,-0.01676,-0.32441
0.99834,0.00672,-0.05643,-0.00928,-0.02619,-0.01242,-0.34836
0.99834,0.00678,-0.05644,-0.00928,-0.05043,0.01018,-0.30047
0.99834,0.00679,-0.05644,-0.00928,-0.05028,-0.04744,-0.31963
0.99834,0.00674,-0.05643,-0.00927,-0.06449,-0.10385,-0.37709
0.99834,0.00670,-0.05644,-0.00926,0.02634,-0.07437,-0.31005
0.99834,0.00671,-0.05644,-0.00926,-0.04070,-0.00254,-0.27653
0.99834,0.00667,-0.05641,-0.00926,-0.06898,-0.08814,-0.36287
0.99835,0.00662,-0.05634,-0.00925,-0.11073,-0.03442,-0.24810
0.99835,0.00656,-0.05635,-0.00925,0.00883,-0.08589,-0.41569
0.99835,0.00649,-0.05638,-0.00924,-0.01571,-0.05103,-0.38202
0.99834,0.00645,-0.05640,-0.00924,0.01272,-0.04070,-0.37724
0.99835,0.00643,-0.05638,-0.00924,-0.06375,-0.03546,-0.30062
0.99835,0.00640,-0.05636,-0.00923,-0.04893,-0.06360,-0.22895
0.99835,0.00646,-0.05632,-0.00923,-0.10549,0.05013,-0.31514
0.99835,0.00651,-0.05627,-0.00923,-0.08544,0.01571,-0.44457
0.99835,0.00657,-0.05628,-0.00923,-0.02813,0.02394,-0.36317
0.99835,0.00659,-0.05630,-0.00922,-0.00928,-0.01451,-0.30556
0.99835,0.00655,-0.05630,-0.00922,-0.04773,-0.04265,-0.52583
0.99835,0.00654,-0.05629,-0.00922,-0.05222,0.03906,-0.37275
0.99835,0.00647,-0.05625,-0.00921,-0.06599,-0.07452,-0.29613
0.99836,0.00643,-0.05622,-0.00920,-0.07961,-0.05447,-0.27713
0.99836,0.00641,-0.05621,-0.00919,-0.04115,-0.04444,-0.47824
0.99836,0.00644,-0.05619,-0.00919,-0.07422,0.02185,-0.42078
0.99836,0.00648,-0.05622,-0.00918,0.02574,0.00673,-0.25798
0.99835,0.00649,-0.05625,-0.00918,0.02035,-0.00778,-0.27698
0.99835,0.00651,-0.05628,-0.00917,0.01960,-0.00344,-0.31529
0.99835,0.00654,-0.05631,-0.00917,0.00479,0.02948,-0.32950
0.99835,0.00656,-0.05634,-0.00917,-0.00045,0.00045,-0.27204
0.99835,0.00658,-0.05639,-0.00917,0.04160,0.05746,-0.31978
0.99834,0.00659,-0.05643,-0.00917,-0.02619,0.00943,-0.43455
0.99834,0.00655,-0.05642,-0.00917,-0.08350,-0.02813,-0.47779
0.99834,0.00648,-0.05642,-0.00916,-0.00703,-0.08425,-0.32935
0.99834,0.00647,-0.05643,-0.00915,-0.07901,-0.00748,-0.46822
0.99835,0.00650,-0.05637,-0.00915,-0.14006,-0.01751,-0.41569
0.99835,0.00654,-0.05637,-0.00915,-0.01556,-0.00883,-0.31020
0.99835,0.00656,-0.05636,-0.00914,-0.09667,-0.04758,-0.50188
0.99835,0.00655,-0.05636,-0.00914,0.00853,-0.03292,-0.24810
0.99835,0.00654,-0.05639,-0.00913,0.00314,0.01511,-0.35808
0.99834,0.00655,-0.05640,-0.00912,-0.01616,0.03906,-0.32456
0.99834,0.00651,-0.05645,-0.00913,-0.00748,-0.03217,-0.41061
0.99834,0.00647,-0.05643,-0.00912,-0.07901,-0.05043,-0.36287
0.99835,0.00642,-0.05641,-0.00912,-0.04983,-0.03995,-0.31978
0.99835,0.00637,-0.05639,-0.00911,-0.04953,-0.05342,-0.26710
0.99835,0.00635,-0.05640,-0.00911,-0.01137,0.00449,-0.44427
0.99835,0.00639,-0.05635,-0.00910,-0.13497,0.01347,-0.28641
0.99835,0.00635,-0.05634,-0.00910,-0.04848,-0.06719,-0.39654
0.99835,0.00630,-0.05636,-0.00909,0.01332,-0.06644,-0.32471
0.99835,0.00635,-0.05639,-0.00908,0.01751,0.06674,-0.36766
0.99835,0.00638,-0.05637,-0.00908,-0.04444,0.01347,-0.35823
0.99835,0.00637,-0.05635,-0.00908,-0.04878,-0.01018,-0.20500
0.99835,0.00635,-0.05632,-0.00908,-0.07676,0.02364,-0.32007
0.99835,0.00635,-0.05627,-0.00908,-0.06165,0.02364,-0.10939
0.99836,0.00637,-0.05621,-0.00908,-0.10340,0.01377,-0.40163
0.99836,0.00641,-0.05619,-0.00908,-0.03606,-0.00614,-0.32980
0.99836,0.00642,-0.05620,-0.00908,-0.02185,-0.02065,-0.42078
0.99836,0.00648,-0.05619,-0.00908,-0.01691,0.07871,-0.29628
