0.67695,0.20280,0.23496,0.66739
0.67625,0.21159,0.25695,0.65719
0.65404,0.20098,0.28152,0.67274
0.65098,0.19263,0.29683,0.67157
0.65041,0.18242,0.30396,0.67178
0.64831,0.16835,0.30297,0.67791
0.64425,0.15093,0.29086,0.69105
0.63998,0.12979,0.26650,0.70891
0.63674,0.10402,0.22799,0.72923
0.63138,0.07349,0.17611,0.75163
0.61994,0.03988,0.11250,0.77552
0.60296,-0.00115,0.04078,0.79673
0.58281,-0.04978,-0.03511,0.81032
0.56013,-0.10130,-0.11169,0.81456
0.53110,-0.14817,-0.18617,0.81322
0.50189,-0.19003,-0.25111,0.80557
0.47562,-0.23061,-0.30557,0.79198
0.45549,-0.26392,-0.35222,0.77383
0.43846,-0.28593,-0.39515,0.75489
0.42425,-0.30605,-0.43378,0.73361
0.41098,-0.32559,-0.46917,0.71061
0.39316,-0.34666,-0.50468,0.68596
0.36790,-0.37026,-0.54136,0.65915
0.33663,-0.39079,-0.57697,0.63330
0.30666,-0.40846,-0.60708,0.60874
0.33495,-0.48500,-0.58610,0.55595
0.30691,-0.50620,-0.60209,0.53577
0.27633,-0.53337,-0.61504,0.51077
0.23698,-0.55866,-0.63367,0.47979
0.19437,-0.58290,-0.65290,0.44291
0.15197,-0.60531,-0.67076,0.40073
0.11459,-0.62352,-0.68579,0.35747
0.08376,-0.63540,-0.69841,0.31854
0.06103,-0.64289,-0.70854,0.28451
0.04996,-0.64643,-0.71578,0.25941
0.05466,-0.64641,-0.71915,0.24896
0.07575,-0.64410,-0.71669,0.25643
0.11409,-0.64199,-0.70659,0.27491
0.17426,-0.65613,-0.67419,0.29085
0.24288,-0.64973,-0.64626,0.31813
0.32922,-0.63525,-0.60043,0.35715
0.42906,-0.61048,-0.52875,0.40453
0.52943,-0.57063,-0.43164,0.45581
0.61903,-0.51163,-0.32181,0.50146
0.68798,-0.43925,-0.21095,0.53781
0.72411,-0.36654,-0.11650,0.57248
0.74062,-0.29011,-0.03150,0.60524
0.74506,-0.21090,0.04213,0.63137
0.74260,-0.12907,0.10098,0.64938
0.74737,-0.05227,0.18610,0.63567
0.73387,0.02514,0.27868,0.61898
0.71391,0.11074,0.35934,0.59071
0.69065,0.18568,0.42665,0.55361
0.66440,0.24651,0.48889,0.50871
0.63181,0.28729,0.55047,0.46396
0.60640,0.31402,0.59630,0.42201
0.59351,0.33285,0.62513,0.38231
0.59155,0.34657,0.63626,0.35373
0.59652,0.35369,0.63895,0.33289
0.59746,0.35630,0.64888,0.30831
0.60161,0.41468,0.64200,0.23225
0.58137,0.42122,0.66334,0.21109
0.56795,0.42074,0.68342,0.18261
0.55405,0.42327,0.69978,0.15548
0.54495,0.42738,0.70904,0.13278
0.54128,0.43081,0.71321,0.11290
0.53967,0.43331,0.71446,0.10270
0.54181,0.43233,0.71377,0.10032
0.54667,0.42969,0.71232,0.09549
0.55287,0.42831,0.70930,0.08816
0.55625,0.43166,0.70615,0.07489
0.56380,0.45357,0.68889,0.04285
0.58115,0.44242,0.68178,0.04134
0.60288,0.43193,0.66943,0.04286
0.62612,0.41613,0.65731,0.05256
0.65043,0.38217,0.65189,0.07698
0.68315,0.32805,0.64165,0.11818
0.69592,0.28150,0.64325,0.15058
0.69655,0.24567,0.65157,0.17296
0.69717,0.22031,0.65613,0.18684
0.69427,0.19239,0.66601,0.19340
0.70270,0.16460,0.65976,0.20937
0.71220,0.13274,0.64685,0.23822
0.73464,0.13199,0.62508,0.22839
0.74172,0.08200,0.61097,0.26427
0.74606,0.02794,0.59502,0.29759
0.74776,-0.03040,0.58004,0.32168
0.74679,-0.09658,0.56538,0.33664
0.74015,-0.16604,0.55529,0.34096
0.73177,-0.23051,0.54670,0.33540
0.72699,-0.28959,0.52872,0.32875
0.72136,-0.34471,0.50484,0.32551
0.71346,-0.39867,0.47941,0.31968
0.70549,-0.45307,0.44838,0.30978
0.69342,-0.51020,0.40824,0.30365
0.68391,-0.55727,0.37538,0.28427
0.67320,-0.59743,0.34726,0.26322
0.65960,-0.63345,0.32404,0.24221
0.64642,-0.66633,0.30071,0.21843
0.63286,-0.69707,0.27489,0.19498
0.61972,-0.72451,0.24820,0.17156
0.60674,-0.74957,0.21925,0.14813
0.59441,-0.77152,0.18814,0.12667
0.58240,-0.78999,0.15670,0.11030
0.57032,-0.80566,0.12690,0.09771
0.55886,-0.81840,0.10583,0.08189
0.54786,-0.82955,0.08076,0.07192
0.53796,-0.83845,0.05679,0.06605
0.52918,-0.84536,0.03828,0.06222
0.52356,-0.84968,0.02198,0.05869
0.52105,-0.85145,0.00553,0.05923
0.52341,-0.84965,-0.01229,0.06307
0.53337,-0.84243,-0.02973,0.07035
0.55360,-0.82751,-0.04358,0.08276
0.58368,-0.80440,-0.04961,0.09900
0.62100,-0.77322,-0.04543,0.12007
0.64670,-0.73274,-0.08669,0.19327
0.67903,-0.69668,-0.06410,0.22238
0.70560,-0.66021,-0.04343,0.25370
0.72377,-0.62888,-0.02655,0.28277
0.74720,-0.58518,-0.01517,0.31470
0.77137,-0.53402,-0.00147,0.34614
0.79489,-0.47399,0.02249,0.37812
0.81745,-0.40375,0.06313,0.40593
0.83511,-0.32588,0.10645,0.43019
0.84452,-0.24705,0.14564,0.45227
0.84596,-0.17389,0.18409,0.46928
0.81928,-0.11446,0.21664,0.51841
0.81046,-0.04687,0.25856,0.52354
0.79609,0.01965,0.30399,0.52292
0.77729,0.08373,0.34840,0.51713
0.75558,0.14430,0.39105,0.50532
0.73246,0.20082,0.43216,0.48622
0.71039,0.25244,0.46793,0.46116
0.69297,0.29646,0.49549,0.43173
0.68041,0.32936,0.51747,0.40099
0.66803,0.34990,0.53978,0.37410
0.64999,0.36421,0.56604,0.35278
0.62693,0.37990,0.59115,0.33641
0.60565,0.40148,0.60714,0.32153
0.58884,0.42447,0.61622,0.30556
0.57197,0.44212,0.62862,0.28673
0.55561,0.45562,0.64107,0.26970
0.53855,0.46878,0.65290,0.25284
0.52675,0.47782,0.66343,0.23256
0.52039,0.48418,0.66953,0.21563
0.51533,0.48919,0.67518,0.19813
0.51167,0.49425,0.67969,0.17869
0.50835,0.49783,0.68451,0.15872
0.50334,0.48002,0.70211,0.15254
0.50690,0.47737,0.70490,0.13520
0.51337,0.47275,0.70610,0.11995
0.52139,0.46679,0.70632,0.10664
0.53285,0.45775,0.70516,0.09638
0.54779,0.44396,0.70288,0.09368
0.56518,0.42777,0.69805,0.10153
0.58478,0.40548,0.69266,0.11762
0.60145,0.37939,0.68979,0.13605
0.61007,0.35391,0.69063,0.15998
0.62054,0.32082,0.68868,0.19425
0.60645,0.21835,0.70794,0.28872
0.60623,0.17349,0.70053,0.33414
0.60870,0.12597,0.68966,0.37145
0.62147,0.07411,0.66359,0.40981
0.62858,0.02215,0.63753,0.44492
0.63466,-0.02712,0.60998,0.47370
0.63183,-0.07482,0.59492,0.49118
0.62790,-0.11988,0.58546,0.49860
0.62580,-0.16282,0.57393,0.50246
0.62830,-0.20422,0.55322,0.50742
0.63350,-0.24210,0.53137,0.50765
0.62540,-0.28956,0.50371,0.52087
0.63151,-0.32049,0.47714,0.52041
0.63647,-0.35002,0.44730,0.52184
0.63996,-0.37975,0.41493,0.52352
0.64367,-0.40925,0.38185,0.52191
0.64908,-0.43677,0.34584,0.51801
0.65589,-0.46301,0.30605,0.51163
0.66155,-0.48619,0.27246,0.50172
0.66648,-0.50913,0.24404,0.48687
0.66761,-0.53359,0.21329,0.47338
0.66279,-0.56241,0.18035,0.46031
0.64606,-0.59568,0.13508,0.45774
0.63555,-0.62445,0.09923,0.44306
0.62410,-0.65162,0.05983,0.42698
0.61314,-0.67547,0.02059,0.40912
0.60557,-0.69319,-0.01646,0.39052
0.60107,-0.70489,-0.05387,0.37275
0.60100,-0.70914,-0.09080,0.35732
0.60855,-0.70444,-0.12154,0.34448
0.62782,-0.68759,-0.13761,0.33783
0.64824,-0.66303,-0.14814,0.34385
0.66689,-0.63290,-0.15235,0.36261
0.69932,-0.59862,-0.10443,0.37643
0.73809,-0.53515,-0.03004,0.40981
0.77598,-0.46400,0.05342,0.42391
0.78535,-0.44484,0.09303,0.42033
0.79674,-0.43289,0.11028,0.40699
0.80799,-0.40040,0.08625,0.42354
0.78982,-0.41563,0.03173,0.44993
0.76807,-0.42832,-0.02620,0.47532
0.76777,-0.40604,-0.02952,0.49476
0.77701,-0.37892,-0.00018,0.50267
0.78411,-0.34528,0.01163,0.51558
0.79232,-0.32659,0.01922,0.51498
0.79278,-0.30907,0.02430,0.52477
0.79356,-0.28636,0.03399,0.53582
0.79421,-0.26202,0.04592,0.54633
0.79465,-0.23337,0.06175,0.55700
0.79305,-0.20239,0.08352,0.56845
0.78917,-0.16961,0.10778,0.58037
0.78569,-0.13581,0.13274,0.58875
0.78292,-0.09871,0.16217,0.59244
0.77650,-0.02854,0.21384,0.59203
0.76549,0.04373,0.26296,0.58563
0.67525,0.07248,0.31684,0.66211
0.66546,0.13441,0.36676,0.63606
0.65180,0.19919,0.42506,0.59566
0.63357,0.26671,0.48253,0.54279
0.61150,0.33159,0.53395,0.48063
0.58634,0.38714,0.57758,0.41562
0.55968,0.43021,0.61433,0.35252
0.53400,0.46128,0.64313,0.29740
0.51438,0.48531,0.66059,0.25201
0.49907,0.50531,0.66956,0.21745
0.48800,0.52017,0.67405,0.19220
0.46797,0.49946,0.70400,0.18955
0.45630,0.51249,0.71029,0.15695
0.44521,0.52407,0.71561,0.12263
0.43633,0.53361,0.71881,0.09050
0.43201,0.54152,0.71829,0.06469
0.43271,0.54563,0.71600,0.04901
0.44760,0.53572,0.71299,0.06559
0.46942,0.50937,0.70921,0.13119
0.49025,0.47350,0.69751,0.22122
0.51317,0.43652,0.67260,0.30614
0.53751,0.39633,0.63983,0.38029
0.56036,0.34581,0.60281,0.45059
0.58889,0.28909,0.55365,0.51294
0.61356,0.22932,0.50043,0.56614
0.63521,0.17175,0.44791,0.60530
0.65346,0.11742,0.39650,0.63403
0.67165,0.06477,0.34431,0.65280
0.68829,0.01840,0.29018,0.66461
0.70144,-0.01821,0.24136,0.67037
0.70947,-0.04603,0.20372,0.67308
0.71371,-0.06087,0.17971,0.67426
0.71463,-0.05420,0.17402,0.67534
0.73257,-0.02464,0.18972,0.65325
0.72705,0.01112,0.21448,0.65213
0.71992,0.05694,0.24486,0.64693
0.70971,0.10803,0.28458,0.63534
0.69582,0.15917,0.33561,0.61470
0.68076,0.21123,0.39075,0.58246
0.66027,0.26109,0.45398,0.53832
0.63253,0.31006,0.51801,0.48521
0.60473,0.35903,0.56965,0.42532
0.57266,0.40709,0.61528,0.35744
0.53175,0.45278,0.65801,0.28152
0.50192,0.53400,0.66089,0.16169
0.45973,0.56637,0.68032,0.07091
0.42344,0.58659,0.69024,-0.01307
0.39562,0.59697,0.69346,-0.07892
0.38061,0.59919,0.69492,-0.11490
0.38071,0.59488,0.69791,-0.11873
0.39261,0.58704,0.70145,-0.09595
0.41164,0.57777,0.70248,-0.05706
0.43785,0.56653,0.69805,-0.00794
0.46914,0.54858,0.69040,0.04805
0.50155,0.52323,0.68088,0.10524
0.55372,0.59112,0.58181,0.07401
0.59837,0.54901,0.57089,0.12091
0.64473,0.50081,0.55340,0.16512
0.69160,0.44759,0.52934,0.20286
0.73811,0.38271,0.50176,0.23868
0.78350,0.30002,0.47200,0.27081
0.82167,0.20433,0.43963,0.29971
0.84225,0.13028,0.41108,0.32351
0.85222,0.09717,0.38697,0.33842
0.85521,0.08643,0.37084,0.35160
0.85693,0.08342,0.35665,0.36266
0.79541,0.02314,0.35244,0.49253
0.79545,0.00443,0.33619,0.50420
0.79634,-0.02761,0.30969,0.51882
0.79394,-0.06747,0.27767,0.53666
0.78777,-0.10227,0.25041,0.55341
0.78280,-0.12045,0.23680,0.56271
0.78201,-0.12074,0.23750,0.56345
0.78495,-0.11493,0.24271,0.55833
0.78892,-0.11631,0.24021,0.55351
0.79477,-0.11869,0.23550,0.54662
0.79995,-0.12147,0.22757,0.54179
0.84421,-0.10975,0.22388,0.47450
0.84718,-0.12084,0.20709,0.47413
0.84961,-0.13825,0.18643,0.47359
0.85227,-0.15899,0.16324,0.47086
0.85500,-0.17856,0.13962,0.46648
0.85781,-0.19303,0.11795,0.46150
0.85961,-0.20537,0.09595,0.45792
0.85895,-0.22286,0.07063,0.45558
0.85631,-0.23306,0.04561,0.45862
0.85065,-0.24788,0.02281,0.46306
0.84086,-0.27128,-0.00413,0.46835
0.84173,-0.30028,-0.02497,0.44799
0.82290,-0.33429,-0.05717,0.45588
0.79912,-0.36963,-0.08650,0.46615
0.77090,-0.40173,-0.10829,0.48230
0.74294,-0.42887,-0.12622,0.49818
0.71726,-0.45112,-0.14040,0.51216
0.69363,-0.47051,-0.15105,0.52410
0.66850,-0.48616,-0.16352,0.53853
0.64194,-0.50046,-0.17710,0.55326
0.61917,-0.51001,-0.18846,0.56657
0.60517,-0.51081,-0.19592,0.57832
0.58973,-0.50354,-0.20860,0.59594
0.58471,-0.49965,-0.21681,0.60122
0.57837,-0.49477,-0.23006,0.60643
0.56814,-0.48937,-0.24579,0.61426
0.55504,-0.48136,-0.26348,0.62514
0.54010,-0.46895,-0.28260,0.63915
0.52105,-0.46252,-0.29949,0.65183
0.50117,-0.46158,-0.31142,0.66241
0.48586,-0.45924,-0.31821,0.67215
0.47824,-0.45506,-0.32016,0.67949
0.47920,-0.44698,-0.31991,0.68428
0.47673,-0.42951,-0.32606,0.69421
0.48638,-0.41212,-0.32880,0.69677
0.49412,-0.39068,-0.32950,0.70331
0.50182,-0.36215,-0.32773,0.71387
0.51038,-0.33085,-0.32229,0.72538
0.52233,-0.29696,-0.31506,0.73466
0.53844,-0.26132,-0.30440,0.74103
0.55503,-0.22859,-0.28854,0.74594
0.57206,-0.19499,-0.27134,0.74907
0.58616,-0.15823,-0.25198,0.75358
0.60200,-0.11794,-0.22905,0.75579
0.65544,-0.08068,-0.19236,0.72587
0.67205,-0.01983,-0.14920,0.72505
0.68535,0.05540,-0.09496,0.71987
0.69227,0.13986,-0.03751,0.70696
0.69103,0.22598,0.01755,0.68636
0.68616,0.30398,0.06508,0.65769
0.68020,0.36717,0.09734,0.62693
0.67247,0.41785,0.11646,0.59969
0.66671,0.45190,0.12620,0.57911
0.66622,0.46816,0.12808,0.56619
0.67242,0.47072,0.12380,0.55762
0.68167,0.46865,0.11826,0.54927
0.63602,0.45754,0.16302,0.59964
0.64169,0.46477,0.17277,0.58513
0.64629,0.47330,0.18792,0.56831
0.65058,0.47983,0.20427,0.55207
0.65593,0.48155,0.21884,0.53849
0.66176,0.47803,0.23221,0.52881
0.67017,0.46621,0.24399,0.52344
0.67862,0.44623,0.25080,0.52675
0.68157,0.42428,0.25428,0.53924
0.67798,0.40495,0.26000,0.55567
0.67480,0.38123,0.26873,0.57192
0.62255,0.32686,0.31151,0.63918
0.62805,0.30361,0.33298,0.63442
0.63398,0.28477,0.36226,0.62108
0.64148,0.26474,0.38830,0.60633
0.65244,0.24307,0.40653,0.59158
0.66188,0.21392,0.41872,0.58380
0.67064,0.17391,0.42079,0.58560
0.67376,0.13152,0.41737,0.59544
0.67197,0.09140,0.41151,0.60890
0.66792,0.04814,0.40231,0.62427
0.66346,0.00124,0.38863,0.63936
0.63204,-0.05299,0.37583,0.67563
0.63459,-0.07871,0.36974,0.67409
0.64134,-0.09681,0.36111,0.67000
0.64854,-0.11624,0.34831,0.66676
0.65663,-0.13474,0.33773,0.66077
0.66674,-0.14357,0.33097,0.65216
0.67519,-0.15860,0.31370,0.64850
0.67759,-0.18034,0.28775,0.65234
0.67426,-0.20600,0.25849,0.66040
0.66734,-0.23732,0.22623,0.66870
0.65666,-0.27445,0.19533,0.67478
0.64109,-0.31125,0.17579,0.67914
0.61569,-0.34980,0.15751,0.68829
0.59234,-0.38171,0.14040,0.69549
0.57254,-0.40500,0.12126,0.70248
0.55389,-0.42207,0.10405,0.71009
0.53955,-0.43586,0.09304,0.71432
0.53379,-0.44887,0.09255,0.71064
0.53653,-0.46267,0.09557,0.69924
0.54267,-0.47762,0.08849,0.68524
0.54758,-0.49093,0.06754,0.67423
0.54431,-0.50133,0.04598,0.67103
0.53470,-0.50971,0.02813,0.67342
0.55757,-0.50765,0.03036,0.65612
0.56146,-0.48579,0.01611,0.66970
0.56763,-0.44717,0.01213,0.69115
0.56964,-0.41006,0.00828,0.71225
0.56191,-0.38223,-0.00020,0.73359
0.55539,-0.36198,-0.00544,0.74865
0.56168,-0.37739,0.01689,0.73608
0.55569,-0.40395,0.00009,0.72666
0.53748,-0.41741,-0.00409,0.73271
0.53287,-0.41199,-0.00011,0.73913
0.53812,-0.39627,0.00303,0.74390
0.59576,-0.37871,0.03683,0.70731
0.59944,-0.36522,0.04647,0.71073
0.60372,-0.35006,0.06181,0.71356
0.61004,-0.33046,0.08085,0.71562
0.61815,-0.30638,0.10339,0.71647
0.62601,-0.27881,0.13007,0.71656
0.63272,-0.24885,0.16081,0.71545
0.63827,-0.21563,0.19577,0.71259
0.63230,-0.19679,0.23483,0.71156
0.61797,-0.19254,0.26167,0.71594
0.60256,-0.18543,0.28465,0.72216
0.58747,-0.17120,0.30781,0.72857
0.59955,-0.14089,0.33691,0.71217
0.58336,-0.11980,0.35874,0.71878
0.56671,-0.09991,0.38005,0.72417
0.54939,-0.08494,0.39938,0.72901
0.52826,-0.08050,0.41227,0.73790
0.50142,-0.08391,0.42580,0.74849
0.47663,-0.08606,0.44502,0.75324
0.45504,-0.08994,0.46491,0.75413
0.43327,-0.09797,0.48607,0.75261
0.40809,-0.11188,0.50899,0.74958
0.37971,-0.13018,0.53315,0.74473
0.31778,-0.17413,0.54937,0.75292
0.29499,-0.19296,0.56902,0.74294
0.27572,-0.21394,0.58540,0.73179
0.25806,-0.23690,0.59952,0.71962
0.24227,-0.26179,0.61222,0.70566
0.22965,-0.28855,0.62344,0.68943
0.22051,-0.31519,0.63282,0.67198
0.21286,-0.33990,0.64157,0.65388
0.20243,-0.36265,0.65254,0.63379
0.18767,-0.38296,0.66794,0.60990
0.17047,-0.40141,0.68572,0.58275
0.11953,-0.46085,0.67587,0.56261
0.10542,-0.47956,0.68917,0.53287
0.09371,-0.49729,0.70040,0.50335
0.08375,-0.51511,0.70897,0.47435
0.07439,-0.53418,0.71474,0.44528
0.06356,-0.55496,0.71791,0.41544
0.04802,-0.57605,0.72015,0.38372
0.02772,-0.59445,0.72480,0.34717
0.00725,-0.60771,0.73211,0.30763
-0.01080,-0.61717,0.73826,0.27195
-0.02943,-0.62749,0.74114,0.23686
-0.05452,-0.65871,0.72392,0.19766
-0.07605,-0.67030,0.72136,0.15668
-0.09903,-0.67814,0.71949,0.11245
-0.11767,-0.68150,0.71964,0.06192
-0.13483,-0.68031,0.72028,0.01390
-0.15270,-0.67852,0.71797,-0.02852
-0.17234,-0.67877,0.71079,-0.06599
-0.19330,-0.68079,0.69978,-0.09726
-0.20929,-0.68433,0.68749,-0.12348
-0.22102,-0.68765,0.67613,-0.14537
-0.23020,-0.68973,0.66691,-0.16281
-0.24380,-0.67711,0.67222,-0.17379
-0.25412,-0.67995,0.66232,-0.18554
-0.26377,-0.68470,0.65178,-0.19185
-0.26825,-0.68998,0.64240,-0.19823
-0.26651,-0.69401,0.63600,-0.20693
-0.26293,-0.69689,0.63218,-0.21344
-0.25785,-0.70060,0.62876,-0.21754
-0.25248,-0.70591,0.62428,-0.21956
-0.24743,-0.71266,0.61937,-0.21741
-0.24266,-0.72286,0.61259,-0.20814
-0.24012,-0.73627,0.60341,-0.19014
-0.23532,-0.75126,0.59294,-0.16927
-0.23050,-0.76837,0.57823,-0.14877
-0.22350,-0.78309,0.56531,-0.13131
-0.21417,-0.79744,0.55207,-0.11589
-0.20478,-0.81180,0.53801,-0.09795
-0.19457,-0.82706,0.52173,-0.07693
-0.18114,-0.84314,0.50377,-0.05021
-0.16549,-0.85885,0.48446,-0.01716
-0.14915,-0.87296,0.46405,0.01860
-0.12633,-0.88596,0.44251,0.05753
-0.09743,-0.89464,0.42568,0.09449
-0.06928,-0.89976,0.41263,0.12397
-0.04467,-0.90179,0.40328,0.14880
-0.02287,-0.90207,0.39493,0.17253
-0.00411,-0.90684,0.37111,0.19977
0.02053,-0.90281,0.35964,0.23489
0.04793,-0.89442,0.34757,0.27733
0.07739,-0.88127,0.33467,0.32461
0.10188,-0.86463,0.32430,0.36995
0.12383,-0.84809,0.31755,0.40568
0.14669,-0.83302,0.31397,0.43126
0.17153,-0.81818,0.31245,0.45114
0.19668,-0.80186,0.31205,0.47007
0.22369,-0.78152,0.31109,0.49235
0.25388,-0.75202,0.30770,0.52472
0.30901,-0.70316,0.32500,0.55177
0.35736,-0.65172,0.32576,0.58433
0.41431,-0.58929,0.33281,0.60854
0.47508,-0.51717,0.34404,0.62328
0.51296,-0.44937,0.35569,0.63908
0.52887,-0.39053,0.36973,0.65657
0.53010,-0.33119,0.38585,0.67855
0.52461,-0.27193,0.39797,0.70175
0.52008,-0.21379,0.40077,0.72333
0.51653,-0.15789,0.39768,0.74170
0.51288,-0.10231,0.39760,0.75392
0.49936,-0.04652,0.40111,0.76654
0.51074,0.00945,0.35607,0.78248
0.53040,0.05096,0.34314,0.77352
0.53494,0.09456,0.34587,0.76503
0.52747,0.13862,0.35613,0.75877
0.52080,0.17534,0.36576,0.75116
0.51425,0.20221,0.37901,0.74230
0.50557,0.22240,0.39491,0.73415
0.49831,0.23619,0.41065,0.72613
0.49289,0.24396,0.42032,0.72171
0.51313,0.21897,0.39342,0.73074
0.55257,0.23209,0.36075,0.71460
0.55569,0.22447,0.35372,0.71812
0.56295,0.21950,0.34060,0.72035
0.56884,0.22594,0.33616,0.71580
0.56178,0.24449,0.35735,0.70494
0.54688,0.26414,0.38836,0.69306
0.54335,0.26782,0.39245,0.69212
0.54663,0.26370,0.38706,0.69415
0.54975,0.25984,0.38404,0.69482
0.55567,0.25417,0.37870,0.69513
0.56306,0.24306,0.37145,0.69708
0.54129,0.21153,0.37288,0.72334
0.55208,0.19262,0.36484,0.72457
0.56342,0.16981,0.35828,0.72481
0.57029,0.14763,0.35598,0.72544
0.57324,0.13167,0.35569,0.72633
0.57537,0.12050,0.35504,0.72689
0.57922,0.10422,0.35191,0.72788
0.58322,0.07627,0.34676,0.73061
0.58608,0.03631,0.33932,0.73488
0.58887,-0.01600,0.32707,0.73892
0.58904,-0.08352,0.30995,0.74161
0.53382,-0.17802,0.28074,0.77752
0.51255,-0.25423,0.25970,0.77795
0.48234,-0.32365,0.24001,0.77781
0.44228,-0.38656,0.22240,0.77814
0.39181,-0.44592,0.20332,0.77865
0.33264,-0.50363,0.18259,0.77612
0.27204,-0.55979,0.16794,0.76448
0.22033,-0.61205,0.16987,0.74026
0.17506,-0.65669,0.19434,0.70735
0.12952,-0.69479,0.22780,0.66978
0.08660,-0.72748,0.25568,0.63079
0.10061,-0.73170,0.34341,0.58013
0.05427,-0.76058,0.35071,0.54367
0.01515,-0.78371,0.35346,0.51052
-0.01448,-0.80369,0.35274,0.47900
-0.03838,-0.82088,0.34953,0.45002
-0.05983,-0.83636,0.34568,0.42123
-0.07833,-0.85021,0.34471,0.39011
-0.09532,-0.86201,0.34502,0.35890
-0.11301,-0.87228,0.34438,0.32826
-0.13283,-0.88113,0.34398,0.29604
-0.15422,-0.88902,0.34164,0.26296
-0.16521,-0.87878,0.37929,0.23791
-0.19225,-0.88985,0.36186,0.20065
-0.21931,-0.90077,0.33773,0.16266
-0.24313,-0.90762,0.31698,0.12896
-0.25659,-0.91284,0.30110,0.10115
-0.26700,-0.91641,0.28768,0.07844
-0.27149,-0.92042,0.27574,0.05564
-0.26921,-0.93042,0.24707,0.02825
-0.26273,-0.94233,0.20714,0.00864
-0.25358,-0.95344,0.16318,-0.00552
-0.23950,-0.96281,0.12335,-0.02056
-0.23026,-0.96654,0.10962,-0.02748
-0.22271,-0.97165,0.06997,-0.03754
-0.21663,-0.97485,0.02672,-0.04500
-0.21425,-0.97517,-0.01768,-0.05315
-0.21139,-0.97350,-0.05546,-0.06732
-0.20526,-0.97115,-0.08809,-0.08350
-0.19800,-0.96777,-0.11923,-0.10004
-0.19148,-0.96306,-0.14780,-0.11831
-0.18067,-0.95857,-0.17297,-0.13628
-0.16150,-0.95561,-0.19446,-0.15136
-0.14138,-0.95263,-0.21418,-0.16319
-0.12743,-0.95702,-0.20170,-0.16492
-0.11328,-0.95498,-0.21898,-0.16502
-0.10287,-0.95269,-0.23741,-0.15948
-0.09494,-0.94954,-0.25720,-0.15233
-0.08729,-0.94582,-0.27738,-0.14443
-0.06321,-0.94051,-0.30200,-0.14228
-0.04867,-0.93617,-0.31990,-0.13741
-0.03573,-0.93219,-0.33473,-0.13307
-0.02076,-0.92890,-0.34966,-0.12020
-0.00831,-0.92478,-0.36617,-0.10313
0.00895,-0.92057,-0.38171,-0.08223
0.02448,-0.90818,-0.41345,-0.06054
